901;2930000;2937999;8000;"""Т2 Мобайл"" ООО";63;20;D6320
901;2938000;2941999;4000;"""Т2 Мобайл"" ООО";66;20;D6620
901;2942000;2949999;8000;"""Т2 Мобайл"" ООО";68;20;D6820
901;2950000;2957999;8000;"""Т2 Мобайл"" ООО";69;20;D6920
901;2958000;2965999;8000;"""Т2 Мобайл"" ООО";70;20;D7020
901;2966000;2973999;8000;"""Т2 Мобайл"" ООО";71;20;D7120
901;2974000;2981999;8000;"""Т2 Мобайл"" ООО";73;20;D7320
901;2982000;2989999;8000;"""Т2 Мобайл"" ООО";74;20;D7420
901;2990000;2999999;10000;"""Т2 Мобайл"" ООО";76;20;D7620
901;3000000;3299999;300000;"""Т2 Мобайл"" ООО";78;20;D7820
901;3300000;3699999;400000;"""Т2 Мобайл"" ООО";77;20;D7720
901;3700000;3799999;100000;"""Т2 Мобайл"" ООО";78;20;D7820
901;3800000;3899999;100000;"""Т2 Мобайл"" ООО";77;20;D7720
901;3900000;3909999;10000;"""Т2 Мобайл"" ООО";42;20;D4220
901;3910000;3999999;90000;"""Т2 Мобайл"" ООО";78;20;D7820
901;4000000;4099999;100000;"""Т2 Мобайл"" ООО";77;20;D7720
901;4100000;4109999;10000;"""Т2 Мобайл"" ООО";18;20;D1820
901;4110000;4119999;10000;"""Межрегиональный ТранзитТелеком"" АО";77;42;D7742
901;4120000;4129999;10000;"""Т2 Мобайл"" ООО";18;20;D1820
901;4130000;4139999;10000;"""Т2 Мобайл"" ООО";67;20;D6720
901;4140000;4149999;10000;"""Т2 Мобайл"" ООО";67;39;D6739
901;4150000;4169999;20000;"""Мобильные ТелеСистемы"" ПАО";03;01;D0301
901;4170000;4179999;10000;"""Интернод"" ООО";77;49;D7749
901;4180000;4189999;10000;"""Мобильные ТелеСистемы"" ПАО";03;01;D0301
901;4190000;4199999;10000;"""Т2 Мобайл"" ООО";45;20;D4520
901;4200000;4299999;100000;"""Т2 Мобайл"" ООО";77;20;D7720
901;4300000;4399999;100000;"""Т2 Мобайл"" ООО";67;20;D6720
901;4400000;4429999;30000;"""Мобильные ТелеСистемы"" ПАО";03;01;D0301
901;4430000;4439999;10000;"""Межрегиональный ТранзитТелеком"" АО";77;42;D7742
901;4440000;4449999;10000;"""Т2 Мобайл"" ООО";36;20;D3620
901;4450000;4459999;10000;"""Т2 Мобайл"" ООО";24;20;D2420
901;4460000;4469999;10000;"""Т2 Мобайл"" ООО";62;20;D6220
901;4470000;4489999;20000;"""Межрегиональный ТранзитТелеком"" АО";77;42;D7742
901;4490000;4499999;10000;"""Т2 Мобайл"" ООО";45;20;D4520
901;4500000;4529999;30000;"""Т2 Мобайл"" ООО";56;20;D5620
901;4530000;4539999;10000;"""Т2 Мобайл"" ООО";67;20;D6720
901;4540000;4549999;10000;"""Т2 Мобайл"" ООО";67;39;D6739
901;4550000;4559999;10000;"""Т2 Мобайл"" ООО";18;20;D1820
901;4560000;4569999;10000;"""Т2 Мобайл"" ООО";62;20;D6220
901;4570000;4579999;10000;"""Т2 Мобайл"" ООО";18;20;D1820
901;4580000;4599999;20000;"""Т2 Мобайл"" ООО";56;20;D5620
901;4600000;4609999;10000;"""Т2 Мобайл"" ООО";30;20;D3020
901;4610000;4619999;10000;"""Т2 Мобайл"" ООО";77;20;D7720
901;4620000;4639999;20000;"""Т2 Мобайл"" ООО";30;20;D3020
901;4640000;4649999;10000;"""Т2 Мобайл"" ООО";77;20;D7720
901;4650000;4669999;20000;"""Т2 Мобайл"" ООО";30;20;D3020
901;4670000;4679999;10000;"""Межрегиональный ТранзитТелеком"" АО";56;42;D5642
901;4680000;4699999;20000;"""Интернод"" ООО";77;49;D7749
901;4700000;4709999;10000;"""Т2 Мобайл"" ООО";77;20;D7720
901;4710000;4719999;10000;"""Т2 Мобайл"" ООО";45;20;D4520
901;4720000;4729999;10000;"""Т2 Мобайл"" ООО";60;20;D6020
901;4750000;4769999;20000;"""Мобильные ТелеСистемы"" ПАО";03;01;D0301
901;4770000;4779999;10000;"""Межрегиональный ТранзитТелеком"" АО";77;42;D7742
901;4780000;4789999;10000;"""Мобильные ТелеСистемы"" ПАО";03;01;D0301
